customerID,gender,Partner,Dependents,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,TotalCharges,Churn
8467-WYNSR,Male,False,False,True,False,DSL,True,False,False,True,False,False,Month-to-month,False,Mailed check,1253.1500244140625,False
0851-DFJKB,Female,False,False,True,False,DSL,True,False,True,True,False,False,Month-to-month,False,Electronic check,955.1500244140625,False
5382-SOYZL,Male,False,False,True,True,Fiber optic,False,False,False,False,True,True,Month-to-month,True,Electronic check,2162.60009765625,False
9448-REEVD,Male,True,False,True,False,DSL,False,False,False,False,False,False,Month-to-month,False,Credit card (automatic),44.70000076293945,True
3261-CQXOL,Female,True,True,True,True,No,,,,,,,Two year,False,Bank transfer (automatic),1813.3499755859375,False
8388-FYNPZ,Male,False,False,True,False,DSL,True,False,True,False,False,False,Month-to-month,False,Electronic check,245.14999389648438,False
4002-BQWPQ,Male,False,False,True,True,DSL,True,True,True,True,False,True,Month-to-month,False,Bank transfer (automatic),2028.800048828125,False
5651-YLPRD,Female,True,True,True,False,Fiber optic,False,True,False,False,True,False,Month-to-month,True,Electronic check,2723.75,False
2826-DXLQO,Male,True,False,False,,DSL,True,False,False,False,False,False,Month-to-month,False,Bank transfer (automatic),220.4499969482422,False
4378-BZYFP,Male,False,False,True,False,No,,,,,,,One year,True,Mailed check,365.79998779296875,False
9489-UTFKA,Male,True,False,True,False,DSL,True,False,False,False,True,False,Month-to-month,False,Bank transfer (automatic),551.9500122070312,False
4849-PYRLQ,Female,False,False,True,True,DSL,True,False,True,True,False,True,Two year,False,Bank transfer (automatic),4054.199951171875,False
9117-SHLZX,Male,False,False,True,False,DSL,False,False,False,False,False,False,Month-to-month,True,Mailed check,45.70000076293945,True
9889-TMAHG,Male,False,False,True,False,Fiber optic,True,False,False,True,True,True,Month-to-month,False,Credit card (automatic),832.3499755859375,True
4541-RMRLG,Male,False,False,True,False,No,,,,,,,Month-to-month,False,Electronic check,112.30000305175781,True
7764-BDPEE,Male,False,True,True,False,No,,,,,,,Month-to-month,False,Mailed check,60.650001525878906,False
3429-IFLEM,Female,False,False,True,False,DSL,True,True,True,True,True,False,Two year,False,Credit card (automatic),5550.10009765625,False
3158-MOERK,Female,False,False,True,True,Fiber optic,False,False,False,False,True,True,Month-to-month,True,Electronic check,174.8000030517578,True
7294-TMAOP,Female,False,False,True,False,Fiber optic,False,False,False,False,True,True,Month-to-month,False,Electronic check,90.55000305175781,True
5002-GCQFH,Male,True,False,True,True,Fiber optic,True,True,False,False,True,False,Month-to-month,True,Bank transfer (automatic),4733.10009765625,False
0556-FJEGU,Male,False,False,True,False,DSL,False,True,True,True,True,False,Two year,False,Bank transfer (automatic),4048.949951171875,False
8919-FYFQZ,Male,True,False,False,,DSL,False,True,False,False,False,False,Month-to-month,True,Electronic check,1359.699951171875,True
0604-THJFP,Female,True,True,True,False,DSL,False,True,False,True,True,True,Two year,True,Credit card (automatic),4542.35009765625,False
2834-JRTUA,Male,False,False,True,True,Fiber optic,True,False,True,True,True,True,Two year,True,Electronic check,7532.14990234375,True
5875-YPQFJ,Male,False,False,True,False,Fiber optic,False,False,False,False,False,False,Month-to-month,True,Electronic check,69.9000015258789,True
5879-SESNB,Female,False,False,True,True,Fiber optic,False,False,False,False,False,False,Month-to-month,False,Electronic check,888.6500244140625,False
6646-QVXLR,Male,True,False,True,True,Fiber optic,False,True,True,False,True,True,One year,True,Electronic check,6383.35009765625,True
6461-PPAXN,Female,True,True,True,False,DSL,True,False,False,True,False,False,One year,True,Bank transfer (automatic),1916.0,False
3318-ISQFQ,Female,False,False,True,False,No,,,,,,,Month-to-month,True,Bank transfer (automatic),413.0,False
1106-HRLKZ,Male,True,True,True,False,No,,,,,,,Two year,False,Mailed check,808.9500122070312,False
2483-XSSMZ,Female,False,False,True,False,DSL,True,False,False,False,False,False,One year,True,Electronic check,1886.4000244140625,False
8603-IJWDN,Male,False,False,True,True,Fiber optic,False,False,False,False,False,True,Month-to-month,True,Electronic check,86.5999984741211,True
8165-ZJRNM,Female,True,True,True,True,No,,,,,,,Two year,False,Bank transfer (automatic),1679.25,False
9369-XFEHK,Female,True,False,True,True,Fiber optic,False,True,False,False,False,False,Month-to-month,True,Bank transfer (automatic),2656.5,True
2604-XVDAM,Female,False,False,True,False,DSL,False,False,False,False,False,False,Month-to-month,False,Bank transfer (automatic),540.9500122070312,False
3717-OFRTN,Male,False,False,True,False,No,,,,,,,Month-to-month,False,Bank transfer (automatic),19.75,False
9046-JBFWA,Male,False,True,True,False,No,,,,,,,Month-to-month,False,Mailed check,537.3499755859375,False
3280-NMUVX,Male,True,True,True,False,No,,,,,,,One year,False,Credit card (automatic),678.7999877929688,False
1206-EHBDD,Female,True,False,True,False,Fiber optic,True,False,True,False,False,False,Two year,False,Bank transfer (automatic),4513.64990234375,False
8361-LBRDI,Female,False,False,True,True,No,,,,,,,Two year,False,Credit card (automatic),1423.8499755859375,False
4883-KCPZJ,Female,True,True,True,True,No,,,,,,,Two year,False,Credit card (automatic),555.4000244140625,False
9108-EQPNQ,Female,True,True,True,True,No,,,,,,,Two year,False,Credit card (automatic),225.5500030517578,False
7277-KAMWT,Male,False,False,True,False,No,,,,,,,Two year,False,Credit card (automatic),268.45001220703125,False
3842-IYKUE,Female,False,False,True,True,Fiber optic,False,True,False,True,False,False,Month-to-month,False,Credit card (automatic),2917.5,True
6641-XRPSU,Female,False,False,True,False,Fiber optic,False,False,False,False,False,False,Month-to-month,True,Credit card (automatic),2416.10009765625,True
1374-DMZUI,Female,False,False,True,True,Fiber optic,False,False,False,False,True,True,Month-to-month,True,Electronic check,424.45001220703125,True
2545-LXYVJ,Male,True,False,True,False,No,,,,,,,Two year,False,Bank transfer (automatic),1492.0999755859375,False
3234-VKACU,Male,False,False,True,False,DSL,False,False,False,True,True,True,Month-to-month,False,Electronic check,132.39999389648438,False
8357-EQXFO,Female,False,False,True,False,Fiber optic,False,False,True,False,True,True,Month-to-month,True,Electronic check,660.9000244140625,True
1989-PRJHP,Male,True,False,True,True,Fiber optic,False,False,False,False,False,False,Month-to-month,True,Electronic check,1893.949951171875,True
8120-JDCAM,Male,True,True,True,False,Fiber optic,False,False,False,False,False,False,Month-to-month,True,Mailed check,284.8999938964844,False
8917-FAEMR,Female,False,False,True,False,No,,,,,,,Two year,False,Mailed check,784.25,False
7047-YXDMZ,Male,False,False,True,False,No,,,,,,,Month-to-month,False,Mailed check,417.70001220703125,False
2858-EIMXH,Female,True,False,True,True,Fiber optic,False,False,False,False,True,True,One year,True,Credit card (automatic),5016.25,False
9524-EGPJC,Female,False,False,True,True,Fiber optic,False,False,False,True,False,True,Month-to-month,True,Electronic check,1612.75,True
6993-OHLXR,Female,False,False,True,False,Fiber optic,False,False,False,False,False,False,Month-to-month,False,Electronic check,119.75,True
8818-XYFCQ,Male,True,True,True,True,Fiber optic,True,False,False,False,True,True,Month-to-month,True,Credit card (automatic),3204.64990234375,True
6419-ZTTLE,Male,True,False,True,False,No,,,,,,,One year,True,Electronic check,485.20001220703125,False
0929-HYQEW,Male,False,False,True,False,DSL,True,False,False,False,False,False,Month-to-month,True,Mailed check,160.85000610351562,False
6614-YOLAC,Female,True,True,False,,DSL,True,True,False,True,True,True,Two year,False,Mailed check,4145.25,False
7426-RHZGU,Male,False,False,True,False,Fiber optic,False,False,False,True,True,True,Month-to-month,True,Bank transfer (automatic),827.4500122070312,False
4065-JJAVA,Female,False,False,True,False,DSL,False,True,False,False,False,False,Month-to-month,False,Electronic check,49.5,False
4695-VADHF,Male,True,True,True,False,DSL,False,False,True,False,False,True,Month-to-month,False,Electronic check,990.8499755859375,True
3863-IUBJR,Male,True,True,True,False,DSL,False,False,False,False,False,True,One year,False,Credit card (automatic),696.3499755859375,True
7649-SIJJF,Male,True,False,True,True,DSL,True,True,True,True,False,True,Two year,True,Mailed check,5585.39990234375,False
9361-YNQWJ,Female,False,False,True,True,No,,,,,,,One year,True,Bank transfer (automatic),1601.199951171875,False
3748-FVMZZ,Male,False,False,False,,DSL,False,False,False,True,False,True,Month-to-month,True,Electronic check,162.4499969482422,False
9391-TTOYH,Female,False,False,True,False,No,,,,,,,Month-to-month,True,Mailed check,470.20001220703125,False
1452-XRSJV,Female,True,True,True,False,DSL,True,False,False,False,False,False,Month-to-month,False,Credit card (automatic),2066.0,False
3422-WJOYD,Male,True,False,True,False,DSL,True,False,False,True,False,False,One year,False,Mailed check,1426.449951171875,False
8242-SOQUO,Female,False,False,True,False,Fiber optic,False,True,False,False,True,False,Month-to-month,True,Electronic check,392.5,False
7460-ITWWP,Female,True,False,True,False,Fiber optic,False,False,True,False,False,True,Month-to-month,True,Electronic check,3861.449951171875,False
7147-AYBAA,Male,False,False,True,False,Fiber optic,False,False,False,False,False,False,Month-to-month,True,Mailed check,2552.89990234375,False
7868-TMWMZ,Female,True,False,True,False,Fiber optic,True,True,True,True,True,True,Two year,True,Bank transfer (automatic),6668.35009765625,False
4822-RVYBB,Male,False,False,True,True,Fiber optic,False,False,True,False,True,True,Month-to-month,True,Electronic check,819.4000244140625,True
6732-FZUGP,Female,False,False,True,True,Fiber optic,True,False,True,False,True,False,One year,False,Credit card (automatic),4615.25,False
8436-BJUMM,Male,True,True,True,True,Fiber optic,False,False,False,False,True,False,Month-to-month,True,Electronic check,2070.60009765625,True
4184-TJFAN,Female,True,True,True,False,Fiber optic,True,False,False,True,True,False,Month-to-month,True,Mailed check,273.75,True
8329-GWVPJ,Female,True,True,True,False,Fiber optic,False,False,False,False,False,False,Month-to-month,True,Bank transfer (automatic),3557.699951171875,False
1352-VHKAJ,Male,True,True,True,True,DSL,False,False,False,True,True,True,Month-to-month,False,Bank transfer (automatic),1957.0999755859375,False
4145-UQXUQ,Female,False,False,True,False,Fiber optic,False,False,True,False,True,True,Month-to-month,True,Electronic check,729.9500122070312,True
2632-TACXW,Female,True,False,True,True,No,,,,,,,Two year,False,Bank transfer (automatic),1416.75,False
8146-QQKZH,Female,True,False,True,False,DSL,True,False,True,True,True,True,Two year,False,Bank transfer (automatic),5924.39990234375,False
1767-CJKBA,Male,False,False,True,True,No,,,,,,,Two year,False,Mailed check,1697.699951171875,False
6445-TNRXS,Male,True,True,True,True,Fiber optic,True,True,True,True,True,True,Two year,True,Bank transfer (automatic),7849.85009765625,False
4581-LNWUM,Female,False,False,False,,DSL,False,False,True,False,True,True,Month-to-month,False,Electronic check,649.4000244140625,False
4869-EPIUS,Male,True,False,True,False,Fiber optic,False,False,False,False,False,True,One year,True,Electronic check,4557.5,False
9948-YPTDG,Male,True,False,True,False,Fiber optic,True,True,False,False,False,False,Month-to-month,True,Electronic check,3013.050048828125,True
1236-WFCDV,Male,False,False,True,False,Fiber optic,False,False,False,False,True,True,Month-to-month,False,Credit card (automatic),1266.0999755859375,True
1915-OAKWD,Female,False,True,True,False,No,,,,,,,One year,True,Bank transfer (automatic),360.3500061035156,False
7296-PIXQY,Female,True,True,True,False,Fiber optic,False,False,False,False,False,False,Month-to-month,False,Electronic check,1046.5,False
4883-QICIH,Male,True,True,True,False,Fiber optic,False,False,False,False,False,False,Month-to-month,True,Bank transfer (automatic),2347.89990234375,True
3354-OADJP,Female,False,False,True,False,DSL,True,False,False,True,False,False,One year,False,Bank transfer (automatic),447.75,False
3524-WQDSG,Female,True,True,True,True,Fiber optic,False,False,True,False,True,True,Month-to-month,True,Bank transfer (automatic),4209.9501953125,False
0810-DHDBD,Female,False,False,True,True,DSL,True,False,True,True,True,False,One year,False,Credit card (automatic),3877.64990234375,False
4026-SKKHW,Male,False,False,True,False,DSL,False,False,False,True,False,False,Month-to-month,True,Mailed check,152.3000030517578,False
2829-HYVZP,Male,False,False,True,False,No,,,,,,,One year,True,Mailed check,572.2000122070312,False
8329-IBCTI,Female,False,False,True,False,No,,,,,,,Month-to-month,False,Mailed check,19.649999618530273,True
1271-SJBGZ,Male,False,False,False,,DSL,False,False,True,True,False,True,Month-to-month,True,Electronic check,526.9500122070312,True
3845-JHAMY,Female,True,True,False,,DSL,False,False,False,False,False,True,Month-to-month,True,Credit card (automatic),552.7000122070312,False
7013-PSXHK,Female,False,False,True,True,DSL,False,False,True,True,True,True,One year,True,Mailed check,3208.64990234375,False
5669-SRAIP,Female,False,False,False,,DSL,False,False,True,False,False,True,Month-to-month,False,Electronic check,210.75,True
5981-ITEMU,Male,True,False,True,True,Fiber optic,False,False,False,False,True,True,Month-to-month,True,Bank transfer (automatic),3706.949951171875,True
3486-NPGST,Female,False,False,True,False,No,,,,,,,One year,False,Mailed check,620.75,False
6941-PMGEP,Female,False,False,True,False,Fiber optic,False,False,False,False,False,True,Month-to-month,True,Electronic check,412.5,True
1624-WOIWJ,Female,False,False,True,False,Fiber optic,True,False,False,False,True,False,Month-to-month,True,Mailed check,832.0499877929688,True
2074-GKOWZ,Male,True,True,True,False,Fiber optic,False,False,False,False,True,True,Month-to-month,True,Bank transfer (automatic),185.5500030517578,True
0376-YMCJC,Male,False,False,True,True,Fiber optic,False,False,False,True,True,False,Month-to-month,True,Electronic check,1943.199951171875,True
6100-FJZDG,Male,True,True,True,False,No,,,,,,,One year,True,Bank transfer (automatic),505.8999938964844,False
4829-ZLJTK,Female,True,False,True,True,Fiber optic,True,True,True,False,True,True,Two year,True,Electronic check,8046.85009765625,False
1730-VFMWO,Female,True,False,True,False,DSL,False,False,False,True,False,False,Month-to-month,False,Bank transfer (automatic),1815.300048828125,False
