customer_id,gender,senior_citizen,partner,dependents,phone_service,multiple_lines,internet_service,online_security,online_backup,device_protection,tech_support,streaming_tv,streaming_movies,contract,paperless_billing,payment_method,churn
2017-CCBLH,Female,No,No,No,Yes,No,No,,,,,,,Two year,No,Mailed check,No
7690-KPNCU,Male,No,Yes,Yes,Yes,No,DSL,Yes,No,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),No
0536-BGFMZ,Female,No,Yes,No,Yes,No,No,,,,,,,Month-to-month,No,Mailed check,No
2293-IJWPS,Female,No,Yes,No,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),No
2845-HSJCY,Female,No,Yes,Yes,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,Yes
5469-NUJUR,Male,No,No,No,Yes,No,No,,,,,,,Two year,Yes,Mailed check,No
1184-PJVDB,Male,No,Yes,No,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,Yes
2625-TRCZQ,Female,No,Yes,No,No,,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,No
4102-HLENU,Female,No,Yes,No,Yes,Yes,DSL,Yes,Yes,Yes,No,No,No,Two year,No,Mailed check,No
7266-GSSJX,Male,No,Yes,Yes,Yes,No,No,,,,,,,Month-to-month,Yes,Electronic check,No
7722-VJRQD,Male,No,Yes,Yes,No,,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),No
7073-QETQY,Male,No,Yes,Yes,Yes,No,No,,,,,,,One year,Yes,Electronic check,No
9415-DPEWS,Female,No,No,No,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,Yes
5624-RYAMH,Female,No,No,No,Yes,No,No,,,,,,,Month-to-month,Yes,Electronic check,No
0196-JTUQI,Female,No,No,No,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),No
7130-YXBRO,Male,No,Yes,No,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),No
9272-LSVYH,Male,No,No,No,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Mailed check,No
7943-RQCHR,Female,No,No,No,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,Yes
3793-MMFUH,Female,Yes,No,No,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,Yes
3249-ZPQRG,Male,No,No,No,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,No,Electronic check,Yes
2568-BRGYX,Male,No,No,No,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,Yes
3084-DOWLE,Female,No,Yes,No,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),No
1084-MNSMJ,Female,No,Yes,Yes,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),No
7721-JXEAW,Male,No,Yes,No,No,,DSL,No,Yes,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),Yes
7249-WBIYX,Male,No,Yes,No,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,Yes
4238-HFHSN,Male,Yes,Yes,No,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,No
6250-CGGUN,Male,No,No,No,Yes,No,Fiber optic,Yes,No,Yes,Yes,No,No,One year,No,Electronic check,No
5478-JJVZK,Female,No,No,No,Yes,Yes,DSL,Yes,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,No
7596-IIWYC,Female,No,No,No,Yes,No,No,,,,,,,Two year,Yes,Bank transfer (automatic),No
6567-HOOPW,Female,Yes,No,No,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,Yes
9793-WECQC,Male,No,No,No,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,No,Mailed check,No
4291-HPAXL,Male,No,No,Yes,Yes,No,No,,,,,,,Month-to-month,No,Mailed check,No
8999-YPYBV,Male,No,Yes,Yes,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Mailed check,No
1839-FBNFR,Female,No,Yes,Yes,Yes,No,No,,,,,,,Two year,Yes,Bank transfer (automatic),No
3164-AALRN,Male,No,No,No,Yes,No,DSL,No,No,Yes,No,Yes,Yes,One year,Yes,Mailed check,Yes
3071-MVJCD,Male,No,Yes,Yes,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,No,Two year,No,Bank transfer (automatic),No
1697-BCSHV,Female,No,Yes,Yes,Yes,Yes,DSL,No,Yes,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),No
0562-KBDVM,Female,No,No,No,No,,DSL,Yes,Yes,Yes,Yes,No,No,Two year,Yes,Bank transfer (automatic),No
1131-SUEKT,Male,No,Yes,Yes,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),No
3717-OEAUQ,Male,No,No,No,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Mailed check,No
4538-WNTMJ,Female,No,Yes,Yes,Yes,Yes,No,,,,,,,One year,No,Mailed check,No
3334-CTHOL,Female,No,No,No,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),Yes
4704-ERYFC,Female,No,Yes,No,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,Yes
9432-RUVSL,Female,No,No,No,Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),No
8060-HIWJJ,Male,No,No,No,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),No
7684-XSZIY,Male,No,Yes,Yes,Yes,Yes,No,,,,,,,Two year,No,Bank transfer (automatic),No
9089-UOWJG,Female,No,Yes,Yes,Yes,No,DSL,No,No,Yes,No,Yes,No,Month-to-month,Yes,Credit card (automatic),No
8621-MNIHH,Female,Yes,Yes,No,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,Yes
8039-ACLPL,Female,No,Yes,Yes,Yes,No,DSL,Yes,Yes,Yes,No,No,Yes,Two year,No,Credit card (automatic),No
9885-AIBVB,Male,No,Yes,No,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,No
1934-MKPXS,Male,No,Yes,Yes,Yes,No,No,,,,,,,One year,No,Credit card (automatic),No
2592-YKDIF,Female,No,No,No,Yes,No,No,,,,,,,Month-to-month,No,Mailed check,No
2272-JKMSI,Female,No,Yes,Yes,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,Yes,Electronic check,No
0471-LVHGK,Male,No,Yes,No,Yes,Yes,DSL,No,No,Yes,No,Yes,Yes,One year,Yes,Electronic check,Yes
9518-RWHZL,Female,No,No,No,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),Yes
8714-CTZJW,Female,No,No,No,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Credit card (automatic),No
3569-EDBPQ,Female,No,No,No,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,No
3131-NWVFJ,Female,No,Yes,Yes,Yes,No,No,,,,,,,One year,No,Mailed check,No
7521-YXVZY,Male,No,No,Yes,Yes,No,No,,,,,,,Month-to-month,No,Mailed check,No
5419-CONWX,Female,Yes,No,No,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),Yes
6240-EURKS,Female,No,No,Yes,No,,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,Yes
2373-NTKOD,Male,No,No,No,Yes,No,DSL,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,No
1970-KKFWL,Female,No,No,No,Yes,Yes,No,,,,,,,Two year,No,Bank transfer (automatic),No
6960-HVYXR,Female,No,No,No,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,Yes
9337-SRRNI,Male,No,No,Yes,Yes,Yes,No,,,,,,,Two year,Yes,Credit card (automatic),No
0895-UADGO,Male,No,No,Yes,No,,DSL,Yes,No,No,Yes,No,Yes,Two year,Yes,Mailed check,No
5678-VFNEQ,Female,No,Yes,No,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),No
5977-CKHON,Female,No,Yes,Yes,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),No
7024-OHCCK,Female,Yes,No,No,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,Yes
2692-BUCFV,Male,Yes,No,No,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),No
7861-UVUFT,Female,No,Yes,No,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,Yes
1830-GGFNM,Male,No,Yes,Yes,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,No,Two year,No,Credit card (automatic),No
5302-BDJNT,Male,No,No,No,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,No,Month-to-month,No,Electronic check,No
5223-UZAVK,Male,No,No,No,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,Yes,One year,Yes,Credit card (automatic),No
4859-ZSRDZ,Female,No,Yes,Yes,No,,DSL,No,No,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),No
5651-WYIPH,Female,Yes,No,No,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),No
9350-VLHMB,Male,No,Yes,Yes,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),No
3498-LZGQZ,Male,No,Yes,Yes,Yes,No,No,,,,,,,Two year,Yes,Mailed check,No
8785-CJSHH,Female,No,Yes,No,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,No
5357-TZHPP,Male,Yes,No,No,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),Yes
3870-SPZSI,Female,No,Yes,Yes,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),No
0680-DFNNY,Male,No,Yes,No,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,Yes
7560-QRBXH,Female,No,No,Yes,Yes,No,No,,,,,,,One year,No,Mailed check,No
7077-XJMET,Male,No,Yes,No,Yes,No,DSL,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,No
8752-GHJFU,Male,Yes,Yes,No,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,No,One year,Yes,Electronic check,No
6896-SRVYQ,Male,Yes,No,No,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,No,Electronic check,No
7767-UXAGJ,Male,No,No,No,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,Yes
4652-ODEVH,Male,No,Yes,Yes,Yes,Yes,No,,,,,,,Two year,No,Mailed check,No
6510-UPNKS,Female,No,No,No,Yes,Yes,No,,,,,,,One year,No,Credit card (automatic),No
6718-BDGHG,Female,No,Yes,No,Yes,Yes,DSL,No,No,No,Yes,Yes,No,One year,Yes,Bank transfer (automatic),No
9046-DQMTP,Male,No,No,No,Yes,No,No,,,,,,,Month-to-month,No,Bank transfer (automatic),No
6439-LAJXL,Male,No,Yes,No,Yes,No,DSL,Yes,Yes,No,Yes,Yes,No,Month-to-month,Yes,Mailed check,No
1571-SAVHK,Male,No,No,No,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,Yes
9052-VKDUW,Female,Yes,Yes,No,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),No
9546-CQJSU,Female,No,No,No,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,Yes
1666-JZPZT,Male,No,No,No,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,No
5777-KJIRB,Female,No,No,No,Yes,No,DSL,No,No,Yes,No,No,No,One year,Yes,Mailed check,No
0506-LVNGN,Female,Yes,No,No,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),Yes
7677-SJJJK,Male,No,Yes,Yes,Yes,No,No,,,,,,,One year,No,Credit card (automatic),No
2480-EJWYP,Female,Yes,Yes,No,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,One year,Yes,Bank transfer (automatic),No
3253-HKOKL,Female,No,Yes,Yes,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,Yes,One year,No,Electronic check,No
7055-HNEOJ,Male,No,Yes,No,Yes,No,DSL,No,No,Yes,Yes,No,No,Month-to-month,Yes,Mailed check,No
5514-YQENT,Male,No,No,Yes,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,No
3211-AAPKX,Male,No,No,No,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,No
8445-DNBAE,Male,No,No,Yes,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,No
2951-QOQTK,Male,No,No,Yes,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Month-to-month,No,Credit card (automatic),Yes
2958-NHPPS,Male,No,No,No,Yes,No,No,,,,,,,Month-to-month,No,Electronic check,No
6806-YDEUL,Female,Yes,No,No,Yes,No,No,,,,,,,Month-to-month,No,Bank transfer (automatic),No
1735-XMJVH,Male,No,Yes,Yes,Yes,No,No,,,,,,,Month-to-month,Yes,Mailed check,No
6890-PFRQX,Male,No,No,No,Yes,Yes,DSL,Yes,No,Yes,No,Yes,No,Month-to-month,No,Mailed check,No
0222-CNVPT,Male,Yes,No,No,No,,DSL,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),No
5899-OUVKV,Male,No,No,No,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,No
8681-ICONS,Male,No,Yes,Yes,Yes,No,No,,,,,,,Month-to-month,Yes,Mailed check,No
1621-YNCJH,Female,No,Yes,No,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,Two year,Yes,Credit card (automatic),No
3473-XIIIT,Female,No,Yes,No,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,Yes
6362-QHAFM,Male,No,Yes,No,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,One year,Yes,Electronic check,No
7893-IXHRQ,Male,No,No,No,Yes,No,No,,,,,,,Month-to-month,No,Electronic check,Yes
3070-BDOQC,Female,No,No,No,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,Two year,Yes,Electronic check,No
2952-QAYZF,Male,No,No,No,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,Yes
6234-PFPXL,Male,No,Yes,No,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,No,Month-to-month,No,Credit card (automatic),No
9824-QCJPK,Male,No,Yes,No,Yes,No,No,,,,,,,One year,No,Mailed check,No
4763-PGDPO,Female,No,No,No,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,Yes
4283-IVYCI,Male,No,No,No,Yes,No,DSL,Yes,No,No,Yes,No,Yes,Month-to-month,No,Mailed check,No
1866-OBPNR,Male,No,Yes,Yes,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,No,Credit card (automatic),No
8205-MQUGY,Male,No,Yes,Yes,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,No
8970-ANWXO,Female,No,No,No,Yes,Yes,DSL,No,No,No,Yes,Yes,Yes,One year,Yes,Mailed check,No
9480-BQJEI,Male,No,No,No,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,One year,Yes,Bank transfer (automatic),No
5394-SVGJV,Male,No,No,No,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,No,Bank transfer (automatic),Yes
6979-TNDEU,Female,No,No,No,Yes,No,No,,,,,,,Month-to-month,No,Mailed check,No
9777-WJJPR,Male,No,Yes,No,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,No,Credit card (automatic),No
9283-LZQOH,Male,No,Yes,Yes,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),Yes
7079-QRCBC,Female,No,No,No,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,Yes
9495-SKLKD,Male,No,Yes,Yes,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),No
6048-UWKAL,Female,Yes,Yes,No,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,Two year,No,Credit card (automatic),No
5067-DGXLL,Male,No,No,No,Yes,No,No,,,,,,,Month-to-month,No,Mailed check,No
5469-CTCWN,Male,No,Yes,Yes,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,One year,Yes,Electronic check,Yes
9851-QXEEQ,Male,No,No,No,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,Yes
6281-FKEWS,Female,No,No,No,No,,DSL,No,No,Yes,No,Yes,Yes,One year,Yes,Electronic check,No
8898-KASCD,Male,No,No,No,No,,DSL,No,No,Yes,Yes,No,No,One year,No,Mailed check,No
9242-TKFSV,Male,No,Yes,Yes,No,,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),No
9290-SHCMB,Female,Yes,No,No,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,No
0743-HNPFG,Female,No,Yes,Yes,Yes,No,DSL,Yes,Yes,No,Yes,No,Yes,One year,Yes,Credit card (automatic),No
2277-BKJKN,Female,Yes,Yes,No,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,Two year,Yes,Electronic check,No
9809-IMGCQ,Male,Yes,No,No,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,Yes
5208-HFSBT,Female,No,No,No,Yes,No,DSL,No,Yes,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),Yes
5035-PGZXH,Female,No,No,No,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Electronic check,No
8695-WDYEA,Male,No,No,No,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,No,Mailed check,No
6543-JXSOO,Female,No,Yes,Yes,Yes,No,DSL,Yes,Yes,No,Yes,No,No,One year,Yes,Mailed check,No
8016-ZMGMO,Female,Yes,Yes,No,Yes,Yes,DSL,No,Yes,Yes,No,Yes,No,One year,Yes,Bank transfer (automatic),No
8605-ITULD,Female,No,No,No,Yes,No,No,,,,,,,Month-to-month,No,Mailed check,No
3254-YRILK,Male,Yes,No,No,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,Yes
6416-YJTTB,Male,No,No,No,Yes,No,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),No
2667-WYLWJ,Female,No,Yes,Yes,Yes,No,No,,,,,,,One year,Yes,Mailed check,Yes
4472-VESGY,Female,No,Yes,Yes,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,Yes,Month-to-month,No,Bank transfer (automatic),No
3195-TQDZX,Male,No,No,No,Yes,No,No,,,,,,,Month-to-month,Yes,Electronic check,No
3128-YOVTD,Female,No,Yes,Yes,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),No
0529-ONKER,Male,Yes,No,No,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,Yes
1728-CXQBE,Male,Yes,Yes,No,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,No
7041-TXQJH,Female,No,No,No,No,,DSL,No,No,Yes,No,No,Yes,Month-to-month,Yes,Credit card (automatic),No
5014-GSOUQ,Male,No,No,No,Yes,No,No,,,,,,,Two year,No,Mailed check,No
5724-BIDBU,Male,No,Yes,No,Yes,Yes,DSL,Yes,No,No,No,No,No,One year,Yes,Electronic check,No
0481-SUMCB,Female,Yes,No,No,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,One year,Yes,Bank transfer (automatic),No
1769-GRUIK,Female,No,No,No,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,No
5240-IJOQT,Male,Yes,No,No,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,Yes
8819-WFGGJ,Male,No,Yes,No,No,,DSL,Yes,No,Yes,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),No
7427-AUFPY,Male,No,No,No,Yes,No,No,,,,,,,Two year,No,Credit card (automatic),No
2811-POVEX,Female,Yes,Yes,Yes,Yes,No,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),No
1092-GANHU,Male,No,No,No,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,Yes
7898-PDWQE,Male,No,Yes,No,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,Two year,No,Credit card (automatic),No
9972-EWRJS,Female,No,Yes,Yes,Yes,No,No,,,,,,,Two year,Yes,Bank transfer (automatic),No
9314-IJWSQ,Female,No,Yes,Yes,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,No
0661-XEYAN,Female,Yes,No,No,No,,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,Yes
5799-JRCZO,Female,No,No,Yes,Yes,No,No,,,,,,,Two year,No,Credit card (automatic),No
1921-KYSAY,Female,No,No,No,Yes,Yes,DSL,No,No,Yes,Yes,No,Yes,One year,Yes,Electronic check,No
6198-RTPMF,Female,No,Yes,No,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,No
2924-KHUVI,Male,No,Yes,No,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,One year,Yes,Electronic check,No
1925-GMVBW,Female,No,No,No,Yes,No,No,,,,,,,Month-to-month,No,Credit card (automatic),No
7881-EVUAD,Female,No,No,No,No,,DSL,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,Yes
6184-DYUOB,Female,No,Yes,No,Yes,No,No,,,,,,,Month-to-month,Yes,Mailed check,No
9207-ZPANB,Male,No,No,No,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,No,One year,No,Electronic check,No
5766-XQXMQ,Female,No,No,No,Yes,No,DSL,Yes,Yes,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),Yes
9327-QSDED,Male,No,No,No,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,No
1656-DRSMG,Female,No,No,No,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),No
3012-VFFMN,Female,No,Yes,Yes,Yes,No,No,,,,,,,Month-to-month,No,Mailed check,No
2984-AFWNC,Female,No,No,No,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,No,Electronic check,No
0640-YJTPY,Male,No,Yes,Yes,Yes,No,No,,,,,,,Two year,No,Bank transfer (automatic),No
8096-LOIST,Female,No,No,No,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,No
9764-REAFF,Female,No,Yes,No,Yes,No,No,,,,,,,Two year,No,Bank transfer (automatic),No
3703-VAVCL,Male,No,Yes,Yes,Yes,No,Fiber optic,No,No,Yes,Yes,No,Yes,Month-to-month,No,Credit card (automatic),Yes
7107-UBYKY,Female,No,Yes,Yes,Yes,Yes,No,,,,,,,Month-to-month,Yes,Electronic check,No
4881-GQJTW,Male,No,No,No,Yes,No,No,,,,,,,Month-to-month,No,Credit card (automatic),No
8519-QJGJD,Female,No,No,No,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,No,Electronic check,Yes
7876-DNYAP,Female,No,Yes,Yes,Yes,No,No,,,,,,,Two year,No,Credit card (automatic),No
7905-NJMXS,Male,Yes,Yes,No,Yes,Yes,DSL,Yes,Yes,No,Yes,No,No,Month-to-month,No,Electronic check,No
2882-WDTBA,Male,No,Yes,Yes,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,No,Two year,Yes,Bank transfer (automatic),No
2091-GPPIQ,Female,No,Yes,Yes,Yes,Yes,DSL,No,Yes,No,Yes,Yes,Yes,Two year,Yes,Electronic check,No
6326-MTTXK,Male,No,No,No,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,No,Electronic check,Yes
5071-FBJFS,Female,No,Yes,Yes,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,No,Electronic check,No
2796-UUZZO,Male,No,Yes,Yes,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),No
2429-AYKKO,Male,No,No,No,Yes,No,No,,,,,,,Two year,No,Bank transfer (automatic),No
9798-OPFEM,Female,No,No,No,Yes,No,No,,,,,,,Two year,Yes,Electronic check,No
0330-IVZHA,Female,No,Yes,No,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,Yes
3794-NFNCH,Male,No,Yes,No,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Mailed check,No
5193-QLVZB,Male,No,No,No,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),No
7114-AEOZE,Female,No,No,No,Yes,No,No,,,,,,,Two year,No,Bank transfer (automatic),No
2886-KEFUM,Female,No,Yes,No,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Electronic check,Yes
5522-NYKPB,Male,No,Yes,Yes,Yes,No,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,No,Electronic check,No
4237-RLAQD,Male,No,No,No,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,Yes
9957-YODKZ,Male,Yes,Yes,No,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,No
6518-KZXCB,Male,No,No,No,Yes,Yes,No,,,,,,,Two year,No,Mailed check,No
2245-ADZFJ,Female,No,Yes,Yes,Yes,Yes,DSL,No,Yes,No,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),No
7776-QGYJC,Female,No,Yes,Yes,Yes,No,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),No
9313-QOLTZ,Male,No,No,No,Yes,No,No,,,,,,,Month-to-month,No,Mailed check,No
9651-GTSAQ,Female,No,Yes,No,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,One year,Yes,Bank transfer (automatic),Yes
